order_id,order_date,customer_segment,dc,lines,units,value_usd,promised_date,shipped_date,on_time
ORD-52842,2024-09-09,b2b-direct,PDX-1,14,364,15825,2024-09-13,2024-09-15,no
ORD-52845,2024-09-09,b2b-direct,PDX-1,4,132,5699,2024-09-14,2024-09-14,yes
ORD-52847,2024-09-09,b2b-direct,RNO-1,14,154,2043,2024-09-14,2024-09-22,no
ORD-52850,2024-09-10,independent,PDX-1,9,144,2551,2024-09-13,2024-09-21,no
ORD-52851,2024-09-10,ecommerce,PDX-1,10,320,11864,2024-09-13,2024-09-17,no
ORD-52852,2024-09-10,b2b-direct,RNO-1,9,306,10933,2024-09-13,2024-09-17,no
ORD-52855,2024-09-11,b2b-direct,PDX-1,6,222,2564,2024-09-15,2024-09-16,no
ORD-52857,2024-09-11,retail-chain,RNO-1,12,408,17503,2024-09-15,2024-09-16,no
ORD-52858,2024-09-11,retail-chain,RNO-1,7,231,6538,2024-09-14,2024-09-14,yes
ORD-52859,2024-09-11,b2b-direct,RNO-1,1,29,601,2024-09-15,2024-09-16,no
ORD-52862,2024-09-11,retail-chain,RNO-1,9,36,1893,2024-09-17,2024-09-19,no
ORD-52864,2024-09-12,independent,PDX-1,14,140,2440,2024-09-18,2024-09-19,no
ORD-52867,2024-09-12,independent,PDX-1,7,168,7628,2024-09-18,2024-09-19,no
ORD-52870,2024-09-12,retail-chain,PDX-1,6,18,468,2024-09-16,2024-09-16,yes
ORD-52873,2024-09-13,b2b-direct,RNO-1,12,192,8703,2024-09-16,2024-09-16,yes
ORD-52875,2024-09-13,independent,CMH-1,13,234,9406,2024-09-16,2024-09-18,no
ORD-52876,2024-09-13,ecommerce,CMH-1,13,182,7558,2024-09-17,2024-09-18,no
ORD-52879,2024-09-13,b2b-direct,PDX-1,8,216,9074,2024-09-18,2024-10-02,no
ORD-52881,2024-09-14,independent,CMH-1,8,320,10591,2024-09-18,2024-09-18,yes
ORD-52884,2024-09-14,independent,PDX-1,2,62,1444,2024-09-17,2024-09-19,no
ORD-52887,2024-09-14,retail-chain,RNO-1,4,140,1552,2024-09-20,2024-09-20,yes
ORD-52888,2024-09-15,independent,PDX-1,13,39,1270,2024-09-18,2024-09-22,no
ORD-52891,2024-09-15,independent,RNO-1,10,280,12095,2024-09-18,2024-09-18,yes
ORD-52893,2024-09-15,ecommerce,RNO-1,4,152,4130,2024-09-19,2024-09-21,no
ORD-52896,2024-09-15,b2b-direct,RNO-1,6,210,1963,2024-09-20,2024-09-24,no
ORD-52898,2024-09-15,retail-chain,RNO-1,2,38,2004,2024-09-20,2024-09-20,yes
ORD-52901,2024-09-16,independent,RNO-1,8,240,7955,2024-09-21,2024-09-21,yes
ORD-52903,2024-09-16,independent,PDX-1,4,32,732,2024-09-21,2024-09-21,yes
ORD-52906,2024-09-16,independent,RNO-1,12,252,5249,2024-09-20,2024-09-21,no
ORD-52909,2024-09-16,retail-chain,CMH-1,2,30,390,2024-09-20,2024-09-24,no
ORD-52912,2024-09-16,independent,CMH-1,2,18,876,2024-09-20,2024-09-22,no
ORD-52913,2024-09-16,independent,PDX-1,3,9,87,2024-09-22,2024-10-05,no
ORD-52914,2024-09-16,retail-chain,CMH-1,11,308,10713,2024-09-22,2024-09-23,no
ORD-52917,2024-09-16,independent,RNO-1,13,312,6020,2024-09-22,2024-09-24,no
ORD-52920,2024-09-17,b2b-direct,RNO-1,5,100,3165,2024-09-21,2024-09-21,yes
ORD-52923,2024-09-17,b2b-direct,PDX-1,11,330,11845,2024-09-22,2024-09-22,yes
ORD-52926,2024-09-17,b2b-direct,CMH-1,13,117,4227,2024-09-21,2024-09-21,yes
ORD-52927,2024-09-18,ecommerce,CMH-1,1,28,476,2024-09-22,2024-09-22,yes
ORD-52928,2024-09-18,retail-chain,CMH-1,14,140,6960,2024-09-22,2024-09-23,no
ORD-52929,2024-09-18,b2b-direct,CMH-1,8,248,4458,2024-09-24,2024-10-04,no
ORD-52930,2024-09-18,independent,RNO-1,11,385,16034,2024-09-21,2024-09-21,yes
ORD-52933,2024-09-18,retail-chain,PDX-1,8,128,4311,2024-09-22,2024-10-04,no
ORD-52934,2024-09-18,ecommerce,RNO-1,2,76,1419,2024-09-21,2024-10-03,no
ORD-52935,2024-09-18,retail-chain,CMH-1,13,52,1398,2024-09-21,2024-09-21,yes
ORD-52937,2024-09-19,b2b-direct,RNO-1,5,100,3359,2024-09-23,2024-09-23,yes
ORD-52940,2024-09-19,b2b-direct,PDX-1,5,120,6435,2024-09-24,2024-10-07,no
ORD-52941,2024-09-19,retail-chain,CMH-1,6,144,2930,2024-09-23,2024-09-23,yes
ORD-52943,2024-09-19,ecommerce,CMH-1,11,242,9480,2024-09-24,2024-09-26,no
ORD-52944,2024-09-20,retail-chain,CMH-1,4,156,7141,2024-09-25,2024-10-07,no
ORD-52947,2024-09-20,independent,CMH-1,2,64,2282,2024-09-24,2024-09-24,yes
ORD-52948,2024-09-20,b2b-direct,PDX-1,10,180,5980,2024-09-24,2024-09-01,no
ORD-52949,2024-09-20,b2b-direct,RNO-1,7,91,3501,2024-09-25,2024-09-25,yes
ORD-52950,2024-09-20,b2b-direct,RNO-1,4,68,1195,2024-09-24,2024-09-24,yes
ORD-52952,2024-09-20,b2b-direct,CMH-1,2,30,1376,2024-09-23,2024-10-03,no
ORD-52953,2024-09-21,retail-chain,RNO-1,10,220,2787,2024-09-24,2024-10-06,no
ORD-52956,2024-09-21,retail-chain,CMH-1,8,16,568,2024-09-27,2024-09-27,yes
ORD-52957,2024-09-21,retail-chain,CMH-1,8,208,6068,2024-09-25,2024-09-25,yes
ORD-52958,2024-09-21,independent,PDX-1,7,168,7057,2024-09-24,2024-09-24,yes
ORD-52959,2024-09-21,b2b-direct,CMH-1,9,162,6725,2024-09-24,2024-09-24,yes
ORD-52962,2024-09-21,ecommerce,RNO-1,5,100,2299,2024-09-25,2024-09-25,yes
ORD-52965,2024-09-22,b2b-direct,PDX-1,6,126,1199,2024-09-28,2024-09-01,no
ORD-52968,2024-09-22,ecommerce,PDX-1,13,130,2732,2024-09-27,2024-09-28,no
ORD-52971,2024-09-22,independent,PDX-1,7,49,2206,2024-09-28,2024-09-28,yes
ORD-52972,2024-09-23,retail-chain,PDX-1,14,420,10106,2024-09-28,2024-09-28,yes
ORD-52975,2024-09-23,ecommerce,RNO-1,10,150,4744,2024-09-28,2024-10-04,no
ORD-52977,2024-09-23,independent,CMH-1,3,57,2854,2024-09-01,2024-09-01,yes
ORD-52978,2024-09-23,ecommerce,CMH-1,2,60,1761,2024-09-26,2024-10-03,no
ORD-52980,2024-09-23,b2b-direct,CMH-1,3,48,2204,2024-09-27,2024-09-27,yes
ORD-52981,2024-09-23,b2b-direct,CMH-1,12,372,16604,2024-09-01,2024-09-01,yes
ORD-52984,2024-09-23,b2b-direct,RNO-1,9,333,5945,2024-09-01,2024-09-01,yes
ORD-52987,2024-09-24,ecommerce,CMH-1,12,264,2923,2024-10-02,2024-10-06,no
ORD-52990,2024-09-24,b2b-direct,RNO-1,8,184,7952,2024-10-02,2024-10-02,yes
ORD-52993,2024-09-24,independent,RNO-1,6,144,3571,2024-09-28,2024-10-04,no
ORD-52996,2024-09-24,retail-chain,RNO-1,11,308,8913,2024-09-28,2024-10-04,no
ORD-52999,2024-09-24,independent,PDX-1,2,42,485,2024-09-28,2024-09-28,yes
ORD-53002,2024-09-24,retail-chain,CMH-1,4,64,2526,2024-09-01,2024-10-03,no
ORD-53003,2024-09-24,ecommerce,PDX-1,6,132,3213,2024-09-01,2024-10-04,no
ORD-53004,2024-09-25,ecommerce,RNO-1,8,160,6306,2024-09-01,2024-10-03,no
ORD-53006,2024-09-25,retail-chain,RNO-1,7,210,9060,2024-10-02,2024-10-03,no
ORD-53009,2024-09-25,retail-chain,PDX-1,7,49,2509,2024-09-28,2024-09-28,yes
ORD-53010,2024-09-26,retail-chain,CMH-1,3,84,1909,2024-10-02,2024-10-03,no
ORD-53011,2024-09-26,b2b-direct,RNO-1,2,34,1036,2024-10-02,2024-10-02,yes
ORD-53013,2024-09-26,retail-chain,PDX-1,2,56,839,2024-10-03,2024-10-03,yes
ORD-53014,2024-09-26,ecommerce,CMH-1,8,24,722,2024-10-02,2024-10-02,yes
ORD-53015,2024-09-26,ecommerce,RNO-1,6,216,2890,2024-09-01,2024-09-01,yes
ORD-53017,2024-09-26,retail-chain,RNO-1,10,320,6311,2024-10-04,2024-10-05,no
ORD-53019,2024-09-27,ecommerce,PDX-1,8,312,13128,2024-10-03,2024-10-04,no
ORD-53022,2024-09-27,ecommerce,CMH-1,2,74,719,2024-10-02,2024-10-09,no
ORD-53025,2024-09-27,retail-chain,PDX-1,5,85,2091,2024-10-04,2024-10-08,no
ORD-53027,2024-09-27,ecommerce,PDX-1,1,32,1026,2024-10-02,2024-10-02,yes
ORD-53030,2024-09-27,b2b-direct,CMH-1,14,42,1455,2024-10-03,2024-10-04,no
ORD-53033,2024-09-28,ecommerce,PDX-1,5,95,2829,2024-10-05,2024-10-05,yes
ORD-53036,2024-09-28,retail-chain,CMH-1,4,32,1525,2024-10-03,2024-10-14,no
ORD-53037,2024-09-28,b2b-direct,RNO-1,9,189,3316,2024-10-05,2024-10-05,yes
ORD-53039,2024-09-28,retail-chain,CMH-1,5,25,1361,2024-10-03,2024-10-10,no
ORD-53040,2024-09-28,b2b-direct,RNO-1,13,442,16496,2024-10-04,2024-10-04,yes
ORD-53043,2024-09-29,retail-chain,RNO-1,14,280,9473,2024-10-05,2024-10-05,yes
ORD-53046,2024-09-29,retail-chain,CMH-1,11,264,11784,2024-10-05,2024-10-12,no
ORD-53047,2024-09-29,independent,PDX-1,10,310,11117,2024-10-06,2024-10-06,yes
ORD-53049,2024-09-29,b2b-direct,CMH-1,9,279,11798,2024-10-05,2024-10-16,no
ORD-53050,2024-09-29,b2b-direct,CMH-1,14,490,22547,2024-10-05,2024-10-14,no
ORD-53053,2024-09-30,independent,PDX-1,12,36,491,2024-10-06,2024-10-06,yes
ORD-53054,2024-09-30,ecommerce,RNO-1,8,120,5574,2024-10-05,2024-10-07,no
ORD-53055,2024-09-30,b2b-direct,PDX-1,1,18,316,2024-10-05,2024-10-07,no
ORD-53058,2024-09-30,b2b-direct,CMH-1,12,192,1813,2024-10-05,2024-10-05,yes
ORD-53059,2024-09-30,retail-chain,RNO-1,5,30,722,2024-10-05,2024-10-07,no
ORD-53060,2024-10-01,retail-chain,PDX-1,2,52,2549,2024-10-05,2024-10-05,yes
ORD-53061,2024-10-01,ecommerce,PDX-1,7,210,6464,2024-10-07,2024-10-07,yes
ORD-53062,2024-10-01,ecommerce,PDX-1,5,140,6487,2024-10-04,2024-10-06,no
ORD-53063,2024-10-02,retail-chain,CMH-1,6,144,4995,2024-10-05,2024-10-07,no
ORD-53066,2024-10-02,ecommerce,RNO-1,1,34,1700,2024-10-06,2024-10-08,no
ORD-53069,2024-10-02,ecommerce,CMH-1,8,96,1340,2024-10-06,2024-10-06,yes
ORD-53070,2024-10-02,b2b-direct,RNO-1,2,78,1207,2024-10-05,2024-10-05,yes
ORD-53071,2024-10-02,ecommerce,CMH-1,6,36,763,2024-10-07,2024-10-08,no
ORD-53072,2024-10-02,retail-chain,RNO-1,1,20,261,2024-10-06,2024-10-10,no
ORD-53074,2024-10-02,retail-chain,PDX-1,2,44,1537,2024-10-05,2024-10-09,no
ORD-53077,2024-10-02,b2b-direct,CMH-1,11,385,12047,2024-10-07,2024-10-07,yes
ORD-53078,2024-10-03,independent,RNO-1,11,88,2694,2024-10-06,2024-10-06,yes
ORD-53079,2024-10-03,independent,CMH-1,14,42,1416,2024-10-07,2024-10-07,yes
ORD-53082,2024-10-03,ecommerce,CMH-1,1,25,1283,2024-10-06,2024-10-06,yes
ORD-53085,2024-10-03,ecommerce,CMH-1,3,12,635,2024-10-07,2024-10-07,yes
ORD-53086,2024-10-03,b2b-direct,RNO-1,2,64,2960,2024-10-09,2024-10-11,no
ORD-53087,2024-10-03,b2b-direct,RNO-1,10,230,9468,2024-10-07,2024-10-07,yes
ORD-53088,2024-10-03,independent,RNO-1,9,189,5607,2024-10-09,2024-10-09,yes
ORD-53091,2024-10-03,ecommerce,CMH-1,9,279,14125,2024-10-08,2024-10-08,yes
ORD-53094,2024-10-04,retail-chain,RNO-1,5,65,1932,2024-10-09,2024-10-09,yes
ORD-53095,2024-10-04,independent,PDX-1,6,198,5857,2024-10-07,2024-10-07,yes
ORD-53096,2024-10-04,independent,PDX-1,2,68,2432,2024-10-10,2024-10-10,yes
ORD-53099,2024-10-04,independent,RNO-1,7,161,3277,2024-10-08,2024-10-08,yes
ORD-53101,2024-10-05,ecommerce,RNO-1,2,22,475,2024-10-09,2024-10-09,yes
ORD-53102,2024-10-05,retail-chain,RNO-1,11,319,5700,2024-10-08,2024-10-08,yes
ORD-53103,2024-10-05,independent,RNO-1,14,182,6045,2024-10-11,2024-10-11,yes
ORD-53105,2024-10-05,ecommerce,RNO-1,3,24,1119,2024-10-08,2024-10-09,no
ORD-53107,2024-10-05,independent,RNO-1,13,351,11643,2024-10-08,2024-10-10,no
ORD-53108,2024-10-05,b2b-direct,PDX-1,5,175,8156,2024-10-08,2024-10-08,yes
ORD-53110,2024-10-05,retail-chain,RNO-1,4,12,553,2024-10-09,2024-10-09,yes
ORD-53112,2024-10-05,independent,RNO-1,4,68,642,2024-10-10,2024-10-10,yes
ORD-53113,2024-10-06,retail-chain,PDX-1,5,75,3449,2024-10-12,2024-10-13,no
ORD-53114,2024-10-06,independent,RNO-1,2,28,1405,2024-10-10,2024-10-10,yes
ORD-53117,2024-10-06,independent,CMH-1,12,168,3938,2024-10-11,2024-10-11,yes
ORD-53119,2024-10-06,independent,PDX-1,2,78,3702,2024-10-11,2024-10-11,yes
ORD-53120,2024-10-06,b2b-direct,PDX-1,13,481,18710,2024-10-09,2024-10-09,yes
ORD-53123,2024-10-06,b2b-direct,CMH-1,10,30,1464,2024-10-11,2024-10-11,yes
ORD-53126,2024-10-07,independent,PDX-1,4,20,856,2024-10-10,2024-10-10,yes
ORD-53129,2024-10-07,retail-chain,CMH-1,1,24,820,2024-10-10,2024-10-10,yes
ORD-53131,2024-10-07,independent,CMH-1,7,147,7847,2024-10-10,2024-10-10,yes
ORD-53134,2024-10-07,independent,PDX-1,6,114,5731,2024-10-11,2024-10-13,no
ORD-53135,2024-10-07,retail-chain,CMH-1,5,20,673,2024-10-10,2024-10-11,no
ORD-53136,2024-10-07,b2b-direct,CMH-1,9,234,3837,2024-10-10,2024-10-14,no
ORD-53138,2024-10-08,retail-chain,RNO-1,14,532,5558,2024-10-14,2024-10-14,yes
ORD-53140,2024-10-08,b2b-direct,PDX-1,13,286,14956,2024-10-12,2024-10-12,yes
ORD-53143,2024-10-08,independent,CMH-1,5,135,1689,2024-10-12,2024-10-14,no
ORD-53144,2024-10-08,b2b-direct,CMH-1,7,140,1520,2024-10-13,2024-10-13,yes
ORD-53145,2024-10-08,b2b-direct,PDX-1,5,95,2815,2024-10-11,2024-10-13,no
ORD-53146,2024-10-08,b2b-direct,RNO-1,14,294,13255,2024-10-11,2024-10-12,no
ORD-53148,2024-10-09,retail-chain,CMH-1,5,45,1555,2024-10-13,2024-10-14,no
ORD-53149,2024-10-09,b2b-direct,PDX-1,8,128,3777,2024-10-12,2024-10-14,no
ORD-53150,2024-10-09,ecommerce,RNO-1,3,66,977,2024-10-13,2024-10-14,no
ORD-53153,2024-10-10,ecommerce,PDX-1,7,42,682,2024-10-14,2024-10-14,yes
ORD-53156,2024-10-10,independent,PDX-1,13,286,7152,2024-10-15,2024-10-16,no
ORD-53158,2024-10-10,retail-chain,PDX-1,2,6,59,2024-10-13,2024-10-13,yes
ORD-53161,2024-10-10,independent,CMH-1,5,90,3552,2024-10-13,2024-10-15,no
ORD-53162,2024-10-10,b2b-direct,CMH-1,1,13,582,2024-10-13,2024-10-14,no
ORD-53163,2024-10-10,ecommerce,PDX-1,12,72,2140,2024-10-13,2024-10-13,yes
ORD-53164,2024-10-10,retail-chain,RNO-1,4,136,6276,2024-10-15,2024-10-17,no
ORD-53165,2024-10-10,independent,CMH-1,6,210,11168,2024-10-13,2024-10-15,no
ORD-53167,2024-10-11,independent,RNO-1,14,112,1231,2024-10-16,2024-10-16,yes
ORD-53169,2024-10-11,independent,RNO-1,5,75,2289,2024-10-14,2024-10-14,yes
ORD-53170,2024-10-11,b2b-direct,RNO-1,14,504,21098,2024-10-15,2024-10-16,no
ORD-53172,2024-10-11,independent,CMH-1,5,70,2098,2024-10-14,2024-10-14,yes
ORD-53174,2024-10-11,b2b-direct,CMH-1,2,36,811,2024-10-14,2024-10-14,yes
ORD-53177,2024-10-11,ecommerce,CMH-1,12,408,20997,2024-10-16,2024-10-16,yes
ORD-53179,2024-10-11,retail-chain,CMH-1,8,32,1493,2024-10-14,2024-10-14,yes
ORD-53180,2024-10-11,b2b-direct,PDX-1,10,400,5636,2024-10-16,2024-10-18,no
ORD-53181,2024-10-12,ecommerce,PDX-1,14,182,5959,2024-10-17,2024-10-17,yes
ORD-53182,2024-10-12,ecommerce,CMH-1,3,12,546,2024-10-15,2024-10-15,yes
ORD-53184,2024-10-12,b2b-direct,RNO-1,14,364,10734,2024-10-15,2024-10-17,no
ORD-53187,2024-10-12,ecommerce,CMH-1,9,153,2652,2024-10-15,2024-10-15,yes
ORD-53190,2024-10-12,retail-chain,CMH-1,6,48,1878,2024-10-17,2024-10-17,yes
ORD-53193,2024-10-12,retail-chain,PDX-1,4,92,967,2024-10-16,2024-10-16,yes
ORD-53195,2024-10-13,ecommerce,CMH-1,13,455,7398,2024-10-16,2024-10-16,yes
ORD-53198,2024-10-13,ecommerce,CMH-1,1,10,441,2024-10-16,2024-10-18,no
ORD-53199,2024-10-13,retail-chain,PDX-1,10,50,1676,2024-10-17,2024-10-18,no
ORD-53202,2024-10-13,retail-chain,RNO-1,6,78,3754,2024-10-17,2024-10-17,yes
ORD-53204,2024-10-13,retail-chain,PDX-1,10,320,7707,2024-10-17,2024-10-21,no
ORD-53207,2024-10-14,retail-chain,CMH-1,3,60,1270,2024-10-18,2024-10-18,yes
ORD-53210,2024-10-14,b2b-direct,CMH-1,13,143,5452,2024-10-20,2024-10-20,yes
ORD-53211,2024-10-14,retail-chain,RNO-1,4,92,3879,2024-10-18,2024-10-18,yes
ORD-53213,2024-10-15,ecommerce,RNO-1,3,48,1553,2024-10-18,2024-10-22,no
ORD-53214,2024-10-15,b2b-direct,PDX-1,11,275,8986,2024-10-19,2024-10-19,yes
ORD-53216,2024-10-15,independent,CMH-1,2,76,1981,2024-10-19,2024-10-19,yes
ORD-53218,2024-10-16,retail-chain,PDX-1,6,12,262,2024-10-19,2024-10-23,no
ORD-53220,2024-10-16,b2b-direct,CMH-1,10,220,6698,2024-10-19,2024-10-19,yes
ORD-53221,2024-10-16,independent,RNO-1,3,117,4011,2024-10-21,2024-10-25,no
ORD-53223,2024-10-17,b2b-direct,PDX-1,10,130,2471,2024-10-21,2024-10-21,yes
ORD-53226,2024-10-17,independent,PDX-1,13,520,22765,2024-10-22,2024-10-24,no
ORD-53228,2024-10-17,ecommerce,PDX-1,13,429,4290,2024-10-21,2024-10-23,no
ORD-53229,2024-10-17,retail-chain,CMH-1,7,84,2354,2024-10-20,2024-10-20,yes
ORD-53230,2024-10-17,b2b-direct,CMH-1,5,100,4097,2024-10-21,2024-10-25,no
ORD-53232,2024-10-17,b2b-direct,PDX-1,5,145,5563,2024-10-20,2024-10-22,no
ORD-53235,2024-10-17,retail-chain,RNO-1,7,21,665,2024-10-23,2024-10-23,yes
ORD-53238,2024-10-17,independent,CMH-1,11,308,12485,2024-10-23,2024-10-23,yes
ORD-53241,2024-10-18,retail-chain,RNO-1,10,300,10575,2024-10-23,2024-10-23,yes
ORD-53243,2024-10-18,b2b-direct,CMH-1,13,117,1459,2024-10-22,2024-10-22,yes
ORD-53244,2024-10-18,retail-chain,CMH-1,9,216,9660,2024-10-21,2024-10-23,no
ORD-53245,2024-10-18,b2b-direct,CMH-1,4,124,2813,2024-10-21,2024-10-21,yes
ORD-53246,2024-10-19,retail-chain,CMH-1,10,90,4873,2024-10-23,2024-10-23,yes
ORD-53249,2024-10-19,independent,PDX-1,7,49,1112,2024-10-25,2024-10-01,no
ORD-53251,2024-10-19,retail-chain,RNO-1,4,64,2021,2024-10-24,2024-10-25,no
ORD-53253,2024-10-19,retail-chain,PDX-1,14,294,7509,2024-10-22,2024-10-24,no
ORD-53255,2024-10-19,retail-chain,PDX-1,5,65,3055,2024-10-24,2024-10-24,yes
ORD-53256,2024-10-19,ecommerce,PDX-1,8,256,12757,2024-10-24,2024-10-24,yes
ORD-53258,2024-10-19,ecommerce,CMH-1,7,126,1496,2024-10-24,2024-10-24,yes
ORD-53260,2024-10-19,b2b-direct,PDX-1,3,72,1669,2024-10-23,2024-10-23,yes
ORD-53262,2024-10-20,ecommerce,RNO-1,9,360,17122,2024-10-23,2024-10-24,no
ORD-53264,2024-10-20,retail-chain,PDX-1,2,4,178,2024-10-24,2024-10-24,yes
ORD-53265,2024-10-20,retail-chain,PDX-1,9,45,1408,2024-10-26,2024-10-26,yes
ORD-53267,2024-10-20,ecommerce,CMH-1,11,286,13427,2024-10-25,2024-10-26,no
ORD-53270,2024-10-20,ecommerce,PDX-1,12,312,11897,2024-10-23,2024-10-24,no
ORD-53272,2024-10-20,independent,RNO-1,4,16,785,2024-10-24,2024-10-25,no
ORD-53275,2024-10-21,b2b-direct,CMH-1,6,120,1792,2024-10-25,2024-10-26,no
ORD-53278,2024-10-21,ecommerce,PDX-1,14,336,7289,2024-10-25,2024-10-26,no
ORD-53281,2024-10-21,b2b-direct,CMH-1,4,124,2693,2024-10-27,2024-10-27,yes
ORD-53283,2024-10-21,retail-chain,PDX-1,12,264,6630,2024-10-24,2024-10-25,no
ORD-53286,2024-10-22,ecommerce,CMH-1,14,84,3389,2024-10-26,2024-10-26,yes
ORD-53289,2024-10-22,b2b-direct,PDX-1,8,208,9330,2024-10-26,2024-10-27,no
ORD-53290,2024-10-22,b2b-direct,RNO-1,6,54,879,2024-10-27,2024-10-27,yes
ORD-53293,2024-10-22,b2b-direct,PDX-1,13,403,3642,2024-10-25,2024-10-25,yes
ORD-53294,2024-10-22,b2b-direct,RNO-1,2,54,2877,2024-10-27,2024-10-01,no
ORD-53297,2024-10-22,retail-chain,CMH-1,2,62,2198,2024-10-26,2024-10-26,yes
ORD-53299,2024-10-22,retail-chain,RNO-1,10,160,3158,2024-10-26,2024-10-26,yes
ORD-53302,2024-10-23,independent,CMH-1,9,351,11748,2024-10-27,2024-10-01,no
ORD-53304,2024-10-23,ecommerce,PDX-1,2,24,776,2024-10-27,2024-10-27,yes
ORD-53305,2024-10-23,b2b-direct,RNO-1,11,44,928,2024-10-28,2024-10-28,yes
ORD-53308,2024-10-23,b2b-direct,RNO-1,3,66,1783,2024-10-01,2024-11-05,no
ORD-53311,2024-10-23,ecommerce,RNO-1,13,351,6768,2024-10-26,2024-10-28,no
ORD-53313,2024-10-23,b2b-direct,RNO-1,2,62,1663,2024-10-26,2024-10-26,yes
ORD-53314,2024-10-23,ecommerce,PDX-1,11,275,9239,2024-10-01,2024-10-01,yes
ORD-53316,2024-10-23,independent,CMH-1,14,154,3656,2024-10-27,2024-10-27,yes
ORD-53318,2024-10-24,independent,RNO-1,4,112,5002,2024-10-27,2024-10-27,yes
ORD-53321,2024-10-24,b2b-direct,CMH-1,9,180,7204,2024-10-28,2024-10-28,yes
ORD-53322,2024-10-24,ecommerce,RNO-1,8,32,1354,2024-10-27,2024-10-27,yes
ORD-53323,2024-10-24,b2b-direct,PDX-1,2,30,860,2024-10-27,2024-10-01,no
ORD-53325,2024-10-24,independent,CMH-1,7,21,547,2024-10-27,2024-10-27,yes
ORD-53326,2024-10-25,retail-chain,CMH-1,13,169,7675,2024-10-28,2024-11-04,no
ORD-53327,2024-10-25,retail-chain,CMH-1,11,275,12260,2024-11-02,2024-11-02,yes
ORD-53330,2024-10-25,retail-chain,CMH-1,10,360,5984,2024-11-02,2024-11-02,yes
ORD-53332,2024-10-26,retail-chain,PDX-1,12,204,2574,2024-11-02,2024-11-02,yes
ORD-53335,2024-10-26,independent,PDX-1,5,95,1685,2024-11-03,2024-11-07,no
ORD-53338,2024-10-26,independent,CMH-1,11,297,14316,2024-11-04,2024-11-04,yes
ORD-53341,2024-10-26,independent,CMH-1,5,175,7132,2024-11-03,2024-11-04,no
ORD-53344,2024-10-26,retail-chain,RNO-1,11,121,2947,2024-10-01,2024-10-01,yes
ORD-53346,2024-10-27,ecommerce,RNO-1,2,74,3294,2024-11-04,2024-11-05,no
ORD-53348,2024-10-27,b2b-direct,RNO-1,1,17,545,2024-11-02,2024-11-03,no
ORD-53349,2024-10-27,ecommerce,RNO-1,7,126,2013,2024-11-05,2024-11-05,yes
ORD-53350,2024-10-27,ecommerce,CMH-1,3,48,2063,2024-11-02,2024-11-02,yes
ORD-53353,2024-10-27,retail-chain,RNO-1,6,174,7527,2024-11-03,2024-11-03,yes
ORD-53355,2024-10-28,independent,PDX-1,14,392,3974,2024-11-03,2024-11-05,no
ORD-53356,2024-10-28,ecommerce,RNO-1,1,9,268,2024-11-06,2024-11-06,yes
ORD-53358,2024-10-28,b2b-direct,PDX-1,10,280,10487,2024-11-06,2024-11-07,no
ORD-53360,2024-10-28,retail-chain,CMH-1,8,224,5201,2024-11-03,2024-11-07,no
ORD-53361,2024-10-28,retail-chain,PDX-1,3,54,2236,2024-11-04,2024-11-06,no
ORD-53363,2024-10-28,ecommerce,PDX-1,10,200,7225,2024-11-04,2024-11-04,yes
ORD-53364,2024-10-28,ecommerce,RNO-1,6,84,1822,2024-11-03,2024-11-04,no
ORD-53367,2024-10-29,retail-chain,RNO-1,10,210,10556,2024-11-04,2024-11-05,no
ORD-53368,2024-10-29,independent,PDX-1,4,76,2019,2024-11-04,2024-11-06,no
ORD-53371,2024-10-29,retail-chain,RNO-1,13,65,1562,2024-11-06,2024-11-07,no
ORD-53374,2024-10-29,independent,CMH-1,6,174,7640,2024-11-05,2024-11-05,yes
ORD-53377,2024-10-29,independent,RNO-1,14,462,22704,2024-11-04,2024-11-04,yes
ORD-53379,2024-10-29,independent,PDX-1,6,96,3522,2024-11-06,2024-11-06,yes
ORD-53381,2024-10-29,independent,RNO-1,4,100,2363,2024-11-04,2024-11-06,no
ORD-53383,2024-10-29,b2b-direct,PDX-1,4,132,2744,2024-11-04,2024-11-06,no
ORD-53385,2024-10-30,b2b-direct,PDX-1,13,221,7704,2024-11-06,2024-11-10,no
ORD-53388,2024-10-30,retail-chain,PDX-1,8,280,7602,2024-11-08,2024-11-08,yes
ORD-53391,2024-10-30,independent,RNO-1,5,185,6571,2024-11-05,2024-11-09,no
ORD-53393,2024-10-31,retail-chain,CMH-1,14,28,1440,2024-11-07,2024-11-11,no
ORD-53394,2024-10-31,retail-chain,PDX-1,3,102,4090,2024-11-09,2024-11-09,yes
ORD-53395,2024-10-31,b2b-direct,CMH-1,12,396,11128,2024-11-09,2024-11-11,no
ORD-53396,2024-10-31,retail-chain,CMH-1,12,144,4276,2024-11-08,2024-11-10,no
ORD-53398,2024-10-31,b2b-direct,RNO-1,14,252,11273,2024-11-09,2024-11-10,no
ORD-53401,2024-11-01,retail-chain,CMH-1,9,252,10952,2024-11-04,2024-11-04,yes
ORD-53404,2024-11-01,independent,CMH-1,8,264,2751,2024-11-05,2024-11-05,yes
ORD-53406,2024-11-01,ecommerce,PDX-1,12,132,5809,2024-11-06,2024-11-08,no
ORD-53408,2024-11-01,independent,CMH-1,1,24,1098,2024-11-07,2024-11-08,no
ORD-53409,2024-11-01,independent,PDX-1,8,168,4296,2024-11-05,2024-11-05,yes
